사업장명,분류,카카오맵ID,리뷰어이름,리뷰어레벨,후기개수,별점평균,팔로워수,작성일,별점,리뷰내용,사진URL
리틈,디저트카페,65099509,로랑,22,66,3.8,3,2025.05.05.,5.0,"연남동에 보기드물게 일찍 오픈하는 카페입니다. 사장님 친절하시고, 커피도 맛있어요. 공간의 느낌도 좋습니다. 통창이라 커피 마시며 바깥에 지나가는 사람들이며 일렁이는 나무들 보며 멍때리고 있다 보면 힐링되네요. 오래 영업해 주세요~",N/A
리틈,디저트카페,65099509,주민,25,75,3.7,1,2025.05.05.,5.0,오늘 방문했는데 너무너무 맛있어요!! 전 라떼 마셨는데 진짜 눈 번쩍 뜨이는 맛이고 산미 있는 커피 좋아하는 언니도 아메리카노 맛있다고 했어요너무 맛있어서 재방문 예정!,N/A
리틈,디저트카페,65099509,김앨리,13,12,4.9,0,2025.04.27.,5.0,"에스프레소 한 잔 훅 마시고 가려고 했다가, 에스프레소 또 먹고 아메리카노도 마시고 왔네요. 에소 진짜 맛있어요😍",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Feaba6e5c9ef07367aaf2bd259a0ff2eb56012776%3Foriginal']
리틈,디저트카페,65099509,Chloe Kim,5,1,5,0,2025.04.19.,5.0,"We stopped by early in the morning for a coffee. Our two iced americanos were sooo refreshing. The service was so good as well, the barista was very kind and accommodating to our limited Korean. The interior is very simple and beautiful, with welcoming glass doors. I highly recommend!",['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2166865b02a1f57a6bda5a914e7777e8ac5a0fc5%3Foriginal']
리틈,디저트카페,65099509,복길이스웨타,26,41,4.8,8,2025.04.11.,5.0,연남동 조금은 조용한 곳에 위치한 리틈너무너무 친절하신 사장님과너무너무 깔끔한 카페그리고 내가 좋아 하는 원두 필터 커피를 마실 수 있는 곳조용히 커피를 즐기며 책을 읽거나창 밖을 보며 사색을 즐기기 좋은 카페천장에 길게 난 창문은 햇살을 온전히 즐기기도 좋고비오는 날 빗방울을 즐기기도 좋다.일요일 아침 같은 여유를 즐기고 싶다면리틈 추천한다,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4bfb2c4ebcdb80035bc6d2ac411020dcd52fc81809d49b6ab926cbf4b56a9153', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F48c82f0fdc38ceb4d65faef71267f7795db58368242fc5ecf5f9ce10be293240', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F29cc4941d50b5bfeb2694f7db60274a161e6586e996b07c2d186acf834d0ef83', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc0dcdecfc4dc07f0d8ac774e606e295ab9fe45eca2bc61a8b5449a82f81ab171', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fbce9a57f4c13ee5eb2c5dbc0f866f3e407f8f930657234d3bc0446e52a8be410', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F6a8ca94fcc126d1abd4de918a0e96123a537a83909b445bb9b4bd07e02d0b3f8', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1a954c8e993eb5b21be39982caebf1f917226d56698410cbd82aa90ac0b9b4e5', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F664f0634ff43418356636fc6978d4263e653038b8df4c369c0218f0d1926e6fa', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdaed9224fa2d3fa6407805d9b500f615953c81c69ba1fbd11b6fff0f706574fd', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa610a7d8899d294f023a7f0113ffc550802066183108d8a1b6898e296e400573']"
미래회관 연남점,"육류,고기",1906501588,백은선,2,1,5,0,2025.05.08.,5.0,고기가 너무 맛있고 잘 구워주세요 !! 무엇보다 사장님이랑 직원분들이 친절하셔서 또 방문할것같습니당 !!,N/A
미래회관 연남점,"육류,고기",1906501588,이서윤,2,1,5,0,2025.05.08.,5.0,고기가 신선하고 맛있어용~~🥹🥹 사장님도 친절하고 좋습니다👍👍,N/A
미래회관 연남점,"육류,고기",1906501588,정다은,2,1,5,0,2025.05.08.,5.0,가족끼리 다녀왔는데 사장님도 너무 친절하시고 고기도 맛있게 구워주셔서 너무 맛있게 먹고왔습니다!! 다음에 또 방문 할 예정입니다! ❤️,N/A
미래회관 연남점,"육류,고기",1906501588,경훈,3,1,5,0,2025.05.08.,5.0,핫플레이스인 홍대 연남에 이런 프리미엄 고기집이 생기다니! 너무 좋아요! 고기도 너무 맛있고 직접 다 구워주셔서 너무 맛있게 먹다 왔습니다 :),N/A
미래회관 연남점,"육류,고기",1906501588,고건,2,1,5,0,2025.05.05.,5.0,직원분들이 너무 친절하시고 분위기도 있고 고기도 구워주셔서 냄새도 안나요! 연인끼리 가면 좋을 거 같아요~,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F614c8f4cc34ddd745966f7b5232df91f98e24d86%3Foriginal']
아티스트보틀클럽,양식,913507076,ㅎㅇ,10,12,2.4,0,2025.04.25.,5.0,N/A,N/A
아티스트보틀클럽,양식,913507076,임예린,2,1,5,0,2025.04.17.,5.0,분위기 맛집💗술도 맛있습니당,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8cfa20aead3314abb6e9ab965668a0aa7a4ffa6b%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F82b8504ed4d967075e8c1bba253254e932714568%3Foriginal']"
아티스트보틀클럽,양식,913507076,jj,25,111,4.6,26,2025.04.17.,5.0,와 치킨이 땡기는 맛입니다분위기도 엄청 좋고 힙해요!친구나 남친이랑 데이트하기 좋은 분위기!임산부친구에서 선물해주기 추천해요,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3d1bc9816b6aa34b1daa36b8f414e6d2c9a5240e%3Foriginal']
아티스트보틀클럽,양식,913507076,강승민,3,1,5,0,2025.04.04.,5.0,"걸어가다 그 전에 못보던 논알콜 매장이 있어서 방문했어요!다양한 제품 라인업부터, 분위기 있는 공간까지 다음에 또 올 것 같아요~ 앉아서 먹고 갈 수 있어서 좋았어요!",N/A
바모스커피,카페,1507559838,박가온,1,1,5,0,2025.05.12.,5.0,최고!!,N/A
바모스커피,카페,1507559838,훠훠,14,18,2.9,0,2025.05.08.,5.0,커피가 친절하고 사장님이 맛있는곳,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc9e44ecd4db9942e6c6ddebfd2e14dd523b812b9%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1c64fbc3184a1bbb1c35c872cdfedd80dab55ca7%3Foriginal']"
바모스커피,카페,1507559838,복길이스웨타,26,41,4.8,8,2025.03.29.,5.0,연남동 미로길에 위치한 바모스 커피여유로운 실내 공간과 LP플레이어에서 흘러나오는 재즈음악거기에 수준급의 커피 맛 이 어우러 지는 곳 이다.시그니처 라고 살짝 알려주신 라떼는거품도 오래 유지되며 에스프레소의 풍미와 고소함이느껴진다 라떼를 좋아 한다면 여기 라떼는 꼭 먹어봐야 한다.디저트로 함께 주문한 호두허니케이크는생크림위에 블루베리와 로즈마리가 올라가 있다.씹을때 가볍게 느껴지는 호두의 식감과 로즈마리의 향거기에 달콤함까지...라떼와도 어울리고 아메리카노와도 잘 어울린다의자도 편하고 창 밖으로 보이는 풍경도 이색적이다.강추!!!,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F334dcd512ee01ed84c43d165c0a47f91639a79bf%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fdd968e71ebed7624ad6c044ad100b36e3cb2fbe1%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F8ce96eccfd3da94c7c8b4fd88b37cf868516153a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa5e3a21606d63ac467bca9258d4bedc199935a72%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F65b975b1e3aaad1dcdba14119a6132b3ae281d1d%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F799179644a399b7d2380e16416744fcd6ca4c0ba%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd4aad92a542c8198b568530d8f9bb1f6f5b02cce%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F61ca6b704e2c05546105071491d6f90123731138%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F05be9248720bd5164759f388436023b8415dcd12%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0884005741360d4ea3c2cf3d83ab89c6dabf8ee9%3Foriginal']"
바모스커피,카페,1507559838,김학현,3,2,5,0,2025.03.28.,5.0,매장도 생각보다 넓고 쉬기 좋운 공간 같아요 커피도 정말 맛있네요,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb7ed89793a6b4a6d5aa9e56c9d3618659e9ce4fa%3Foriginal']
바모스커피,카페,1507559838,카페리뷰왕,57,160,3.9,499,2025.03.27.,5.0,카페성지 연남동에 신상카페뉴시그니처에스프레소 머신에 e65s와 스코디2 그라인더 조합제빙기도 명품 호시자키로 갖췄다생각보다 공간이 넓고 의자도 테이블도 허리가 편하다과테말라+브라질+콜롬비아+인도네시아 블렌드 원두라는데 탄내 스모키 쓴맛 없이 본연의 단맛과 감귤 산미 안정감에 놀랐다예열이 잘 된 데미따세에 설탕 없이 마셔본 에스프레소는 매끄러운 질감에 브라질이나 인도네시아 특유의 부정적인 노트가 전혀 느껴지지 않는다푸쉬탬퍼와 레벨링툴에 저울로 정량적으로 추출한다미리 기미를 하고 내어오는 루틴도 인상적매일우유가 들어가는 라떼는 밀크초콜릿에 치고 올라오는 꼬소한 임팩트가 좋다우유와 에스프레소의 단맛 시너지도 대단300ml이 넘지 않는 킴스아트 잔 선택부터 역시나 로스팅포인트가 높지 않다메뉴마다 트레이에 받쳐 테이블로 서빙되는 서비스까지 좋다메뉴마다 트레이에 받쳐 테이블로 서빙되는 서비스까지 좋다스메그 컨벡션 오븐으로 직접 만드는 디저트도 기대된다,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F770c795802e59862afaa4db8e81f80c0142768bd%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb39ebc529469c600793eeb6be1081fa55cdc38e0%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd5482e3dacc77fd403e948a25e5bfdcdb657ca13%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F314a00a23e2f633b10c31aa7e9a420106301497e%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fca34cbf9694a54bca09cbccb96adb53c8aabb331%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2a2f98099ffa5da9f9b420814679eb805c5db30a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb21cf62935205b2a101d3feb4b884f93df6b101c%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fbd87555ef3309b8903621a97c1d6ecb6d10fd3af%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffa00382c21e67f4f581f9314d4623a5e11f59cb2%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F892aa58d29684a921449abb91f2dd5afbf6c16ec%3Foriginal']"
바모스커피,카페,1507559838,Barista-Peter,4,2,5,0,2025.03.18.,5.0,"🌿 연남동 숨겨진 커피 맛집 발견! ☕🍪드디어 내 취향을 저격하는 카페를 찾았어요! 문을 열고 들어가는 순간부터 기분 좋아지는 공간, 그리고 첫 모금에서 확신하게 되는 ‘진짜 맛있는 커피’의 존재감.📌 커피이곳의 커피는 그냥 맛있는 수준이 아니라, 한 잔 한 잔 정성이 느껴지는 퀄리티. 깊고 부드러운 바디감에 산미가 딱 적당히 살아 있어서, 누구나 부담 없이 즐길 수 있는 완벽한 밸런스!📌 호두초코쿠키 🍪쿠키가 이렇게 맛있어도 되나요? 겉은 바삭, 속은 꾸덕~한데 호두의 고소함과 초콜릿의 진한 풍미가 환상의 조합을 이뤄요. 커피랑 같이 먹으면 그야말로 행복 그 자체!📌 바모스라떼 ☁️이 집의 시그니처, 바모스라떼. 한 모금 마시는 순간 ""와, 이건 진짜다!"" 소리가 절로 나오는 맛! 부드러운 크림이 혀끝을 감싸면서 고소하고 달콤한 라떼와 어우러지는데, 이거 중독성 장난 아니에요.📌 직접 만든 바닐라 시럽 🌿보통 카페에서는 바닐라 시럽 그냥 쓰는데, 여기는 직접 만들어서 그런지 바닐라 향이 더 깊고 자연스러워요. 너무 달지 않고 은은한 단맛이 커피와 찰떡궁합!결론? 이 카페, 맛도 분위기도 모든 게 완벽하니 꼭 한 번 가보세요. 한 번 가면 단골 예약! 💛✨","['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fc59c2658c930441c8381cbb0c0e34d57a257f861%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7c2389b6c93404fc0c361620333ca3480a7b96e1%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F31de2583b5955cc8ba1c769bf85069cc4316f8c2%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fbe826549900534f77b9ea0a91c3e6ff47c9d9009%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F4a04e9c8b1ff931754efdc28eff4edff288d85eb%3Foriginal']"
라멘파이터즈,음식점,1040887656,DongChan,2,1,5,0,2025.05.21.,5.0,나만알고 싶은 숨겨진 라멘 찐맛집. 다른 유명한 가게들처럼 조만간 웨이팅 생길삘.,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fb54fa49dc67b0245b223748e69efff20de84dee4%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F87a3ae07b15a47d66fe6a839ab699bee52038a46%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F97e37d647ad95f09347b1bfba73a8c660245554a%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2517d5cfcf6656aca6e7b057f18d704b3e3d0b84%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff959926a635b73c8b53c58281db9ede39e4c0933%3Foriginal']"
라멘파이터즈,음식점,1040887656,라멘매니아,22,26,3.5,13,2025.05.19.,4.0,내가 먹은 토리파이탄중 꼽을 정도로 맛있게 먹었음!먹는데 정신 팔려서 사진 못찍음 ㅜ 다음 재방문때 올리겟음....,N/A
라멘파이터즈,음식점,1040887656,먹는재미로사는,40,186,3.4,4,2025.05.18.,4.0,새로 오픈했다고 해서 가봤는데육수도 담백하고 자가제면하신다더니역시나 면이 부드럽고 좋았어요.스태미나동이랑 같이 먹으니까 더 맛있더라구요.저는 특히 닭가슴살 차슈나 목살 차슈가 찐인 것 같았어요.닭가슴살은 엄청 부드럽고 목살은 쫄깃한 느낌.,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3efc4ccd617f668d4b7fc98836be05dc43581fb6%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F943e8b83ebfa0eccb0d1ed2c3dabe728321f215e%3Foriginal']"
스프링베이커리,간식,2131688327,선미,5,9,4.6,0,2025.05.21.,5.0,올리브식빵 부터 모든 빵이 기번에 충실하고 호불호 없는맛!!,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fcc010a3d6e9a79ac82c0121fabb47d8f8a776958%3Foriginal']
프라이즈데이,양식,2025336467,아몽이,22,42,4.5,1,2025.05.19.,5.0,진짜 맛있음 벌써 침고여,N/A
겸사서울,카페,1281277928,떼떼,55,351,4.6,17,2025.05.19.,5.0,직원분 친절하시고 케이크도 맛있어요! 🫧💜커피는 너무 연했어요 ㅠ 밀크티 맛있었어요 :),['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F371b4809f78d56946e0589ddb6d8899bdfc3ac0a%3Foriginal']
겸사서울,카페,1281277928,동글동글,8,8,4.4,0,2025.05.19.,5.0,사장님 친절하시고 커피맛도 좋았어요 사진 찍기도 좋은 곳,['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F0259da0c5a5ef2da97fdef9f19265a82ce65de01%3Foriginal']
겸사서울,카페,1281277928,연시,7,8,2.4,1,2025.05.06.,2.0,친절하신 편이고 가성비 좋고 분위기는 좋은데 사장님 유도리가..;;음료 나오기전인데도 자리이동 안 되는거 뭐 가게마다 자기만의 사정이 있으니 이해했습니다 근데 다른 분 나중에 자리이동하는건 뭐라 안하시더라고요? 이건 좀 이해가 안 되네요.. 모두에게 적용시키지 못할 규칙은 차라리 없는게 낫습니다,N/A
겸사서울,카페,1281277928,ㅎㄷ,31,112,4.5,2,2025.04.18.,5.0,친절하구 커피 맛있어요 ! 공간도 아늑함,N/A
겸사서울,카페,1281277928,윤,5,4,5,0,2025.04.09.,5.0,분위기 좋습니당,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2c7407a50580c3d6505fee982f629380cf1d55e1%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffd0058ab730824a59518bab06218377fe7d7c8a9%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff0535399a30c95c2c5128c9048513bc5315ffeed%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F6f5dae2d425f14ca6927175b992170c1d71f2b69%3Foriginal']"
겸사서울,카페,1281277928,우왕,32,95,4,4,2025.04.02.,4.0,조용한 카페 친절한 사장님,"['//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fca9e7b3d6e3df6fecdf7676a00b62442585f4abe%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2cd04f1466188caa1a1c900e8d194be058c3312d%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F88a572903a731a5bddc203d04062525100749eab%3Foriginal', '//img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa5cd6dc118bb8b5fadf2921e1f1e666255ef368b%3Foriginal']"
