º°Á¡,¸®ºä³»¿ë,ÀÛ¼ºÀÚ,ÀÛ¼ºÀÚ ÇÁ·ÎÇÊ ¸µÅ©,½Ã°£,»ç¾÷Àå¸í,°Ë»ö°á°ú °¡°Ô¸í,°Ë»ö°á°ú¿Í »ç¾÷Àå¸í À¯»çµµ
5,"°Ç¹° 2Ãþ¿¡ ¼û¾îÀÖ¾î¼­ Àß Ã£¾Æ¾ß º¸ÀÌ´Â ÀÌÀÚÄ«¾ß, ¾ßÅ°Åä¸® ¹Ù. ±¼Æ¢±è°ú ½º½Ã ¬ž¿À. ¹ë·±½ºµµ Àß ¸Â°í, À½½Äµµ ÁÁÀ½. ¼úÀÌ Á¶±Ý ´õ ´Ù¾çÇßÀ¸¸é ÁÁ°Ú½À´Ï´Ù ¹øÃ¢ÇÏ¼¼¿ä",Trouble jeff,https://www.google.com/maps/contrib/100095572764789909493/reviews,2³â Àü,µµÄì Äí·ç¹Ì(Tokyo Krumi),µµÄìÄí·ç¹Ì,0.416666667
5,"°ñ¸ñ ±í¼÷ÇÑ °÷¿¡ À§Ä¡ÇØ Ã³À½ °¡¸é Ã£±â ½±Áö ¾ÊÀº 'Äí·ç¹Ì'
¾ÈÁÖ¸é ¾ÈÁÖ ºÐÀ§±â¸é ºÐÀ§±â °¡°ÝÀÌ¸é °¡°Ý ¾î´À°Í ÇÏ³ª ºüÁöÁö ¾Ê´Â Á¤¸» ¸¸Á·½º·¯¿î ÀÌÀÚÄ«¾ßÀÔ´Ï´Ù.
ÀÚ¸® ±¸¼ºÀº ´ÙÂî, Å×ÀÌºí, ÁÂ½ÄÅ×ÀÌºí ¼¼°¡Áö·Î ±¸¼ºµÇ¾î ÀÖ´Âµ¥ °³ÀÎÀûÀ¸·Î´Â ÁÂ½ÄÅ×ÀÌºí ÀÚ¸®°¡ °¡Àå ±¦ÂúÀº °Í °°½À´Ï´Ù. ¾Æ´ãÇÑ Å×ÀÌºí¿¡ ½Å¹ßÀ» ¹þ°í ¿Ã¶ó°¡ ¾É´Â ±¸Á¶·Î µÇ¾î ÀÖ¾î ´Ù¶ô¹æ ´À³¦µµ ³ª°í ¾ÆÁÖ ÁÁ½À´Ï´Ù.
¾ÈÁÖ°¡ ¸ðµÎ ±²ÀåÈ÷ ¿¹»Ú°í ¸ÀÀÖ½À´Ï´Ù. °Ô´Ù°¡ °¡°Ýµµ ´Ù¸¥ ÀÌÀÚÄ«¾ß ´ëºñ ±²ÀåÈ÷ ÇÕ¸®ÀûÀÔ´Ï´Ù.
¹æ¹®ÇÏ±â Àü¿¡ ¿¹¾àÀº ÇÊ¼öÀûÀ¸·Î ÇÊ¿äÇØ º¸ÀÔ´Ï´Ù.
±²ÀåÈ÷ ¸¸Á·°¨ÀÌ ³ôÀº °÷À¸·Î ¾ÕÀ¸·Î ÀÚÁÖ ¹æ¹®ÇÏ°Ô µÉ °Í °°½À´Ï´Ù.",Jihoon Kim,https://www.google.com/maps/contrib/100155783324284947886/reviews,5³â Àü,µµÄì Äí·ç¹Ì(Tokyo Krumi),µµÄìÄí·ç¹Ì,0.416666667
5,Ã³À½ ¿Í º» Ä¿ÇÇ ¿À¸¶Ä«¼¼ÀÎµ¥ ´Ù¾çÇÑ ´À³¦ÀÇ Ä¿ÇÇ¸¦ ¼³¸í°ú ÇÔ²² ´« ¾Õ¿¡¼­ ³»·ÁÁÖ½Ã¸ç ±×¿¡ ¾Ë¸Â´Â µðÀúÆ®¸¦ Æä¾î¸µ ÇØÁÖ½Ã´Â 1½Ã°£ °¡·® ³Ê¹« Çàº¹ÇÏ°í Áñ°Å¿î °æÇèÀÌ¾ú½À´Ï´Ù!,Eunjung Kim,https://www.google.com/maps/contrib/100097750548738545114/reviews,1ÁÖ Àü,Æç¸¥(perlen),Ä«Æä Æç¸¥ ÇÏ¿ì½º (Cafe) Perlen HAUS,0.421052632
4,"È«´ëÀÔ±¸¿¡¼­ µµº¸ 10ºÐ Á¤µµ °Å¸®¿¡ À§Ä¡ÇÑ µðÀúÆ®-Ä¿ÇÇ(È¤Àº Â÷tea) Æä¾î¸µ Ä«Æä. ¸Þ´º´Â ÄÚ½º(È¤Àº ´ÜÇ°) ¿ä¸®°¡ ÀÖÀ¸³ª °¡´ÉÇÑ ÄÚ½º¿ä¸® ÁÖ¹®À» ÃßÃµÇÔ.

³»ºÎ´Â Çù¼ÒÇÏ°í ¿¹¾à ÇÊ¼ö.

½ÃÁð¸¶´Ù ¸Þ´º°¡ ¹Ù²î¸ç(³×ÀÌ¹ö ¿¹¾à½Ã È®ÀÎ°¡´É) Á÷¿øÀÌ ¼­ºù½Ã ¿ä¸®¿Í À½·á¿¡ ´ëÇÑ ¼³¸íÀ» ÇØÁÜ. µðÀúÆ®ÀÇ ¾çÀº ¸Å¿ì Àû°í ºñÁê¾óÀÌ ¿¹»Ý. À§½ºÅ° Ä¿ÇÇÀÇ °æ¿ì nonalcohol·Î ¿ÀÅ©Åë¿¡ ¼÷¼ºÇÏ¿© À§½ºÅ° ÇâÀÌ ³ª´Â°ÍÀÌ¸ç º°µµ ÆÇ¸Åµµ ÇÔ.

¿Ü±¹ÀÎ°ú ÇÔ²² °¡¸é ÁÁÀ»µí.
°¡°ÝÀÌ ³Ê¹« ºñ½Ñ°ÍÀÌ ¾Æ½¬¿ò.",Sammy Joo,https://www.google.com/maps/contrib/117696787538132979275/reviews,7´Þ Àü,Æç¸¥(perlen),Ä«Æä Æç¸¥ ÇÏ¿ì½º (Cafe) Perlen HAUS,0.421052632
5,µðÀúÆ® ¿À¸¶Ä«¼¼´Â Ã³À½ÀÎµ¥ Ã³À½ºÎÅÍ ³¡±îÁö ³Ê¹« ¿Ïº®ÇÑ ÄÚ½º¿´¾î¿ä. ÀÌ¹ø ½ÃÁð ÁÖÁ¦´Â ÇÑ±¹ÀÇ ¸ÀÀ» ¸¹ÀÌ ´ã°í ÀÖ¾î¼­ ºÎ¸ð´Ô°ú ¿Íµµ ÁÁÀ» °Í °°°í ¿Ü±¹ÀÎ Ä£±¸¸¦ µ¥·Á¿Íµµ ÁÁÀ»°Å °°´Ù´Â »ý°¢ÀÌ µé¾ú½À´Ï´Ù. Æç¸¥ ½Ã±×´ÏÃ³ÀÎ À§½ºÅ° ´õÄ¡ Ä¿ÇÇ´Â ¸À º»°Ô Ã³À½ÀÎµ¥ ¹ÙÆ²µµ ¿¹»µ¼­ ¼±¹°¿ëÀ¸·Îµµ ÁÁÀ» °Í °°¾Æ¿ä. ´ÙÀ½ ½ÃÁðÀÌ ±â´Ù·ÁÁö´Â Æç¸¥ÀÌ¾ú½À´Ï´Ù ~ ºÐÀ§±â ³»´Â ³¯  ÃßÃµµå¸³´Ï´Ù,Àå¿»,https://www.google.com/maps/contrib/105543190987901350049/reviews,9´Þ Àü,Æç¸¥(perlen),Ä«Æä Æç¸¥ ÇÏ¿ì½º (Cafe) Perlen HAUS,0.421052632
4,"ÁÁÀº ¿øµÎ, ±â¼ú, Á¤¼ºÀÌ ±êµç Ä¿ÇÇ

´Ù½Ã ¹æ¹®ÇÏ°í ½ÍÀº Ä¿ÇÇÁý
´õÆç¸¥ÄÚ½º-Æä¾î¸µÄÚ½º ¸Àº¸°í ½Í´Ù",Wanho Kim,https://www.google.com/maps/contrib/105517127372787329507/reviews,2´Þ Àü,Æç¸¥(perlen),Ä«Æä Æç¸¥ ÇÏ¿ì½º (Cafe) Perlen HAUS,0.421052632
5,"Ä¿ÇÇ ¿À¸¶Ä«¼¼¶ó´Â °÷Àº Ã³À½ °æÇè ÇÏ´Âµ¥, ÀÌ°÷ÀÇ ºÐÀ§±â¿Í ÄÚ½º ÁÖÁ¦¿¡ ¸ÂÃç ÀÛÀº ºÎºÐÀÇ ÀÎÅ×¸®¾î, ³ë·¡µµ ³Ê¹« Àß ¸Â¾Æ¼­ Å×¶óÇÇ ÇÏ´Â ´À³¦À¸·Î ÄÚ½º ¸ðµç ¼ø°£À» ³Ê¹« Àß °æÇèÇÏ°í Àß ¸Ô¾ú½À´Ï´Ù! µðÅ×ÀÏ ÇÏ³ªÇÏ³ª°¡ ¼¶¼¼ÇØ¼­ ³î¶ø´Ï´Ù! Æ¯È÷³ª ½Ã±×´ÏÃ³ À§½ºÅ° ´õÄ¡´Â ²À µå¼Åº¸½Ã±æ ¹Ù¶ø´Ï´Ù!",Sangmin Lee,https://www.google.com/maps/contrib/112988154334072521429/reviews,1³â Àü,Æç¸¥(perlen),Ä«Æä Æç¸¥ ÇÏ¿ì½º (Cafe) Perlen HAUS,0.421052632
4,½ºÄÜÀ» Æ¯Â¡À¸·Î ÇÏ´Â Ä«Æä¶ó¼­ ´«¿¡ ¶è´Ù. ½ºÄÜ ÁÁ¾ÆÇÏ´Â ºÐÀÌ °¡¸é ÁÁÀ» µí. ¾ß¿Ü ÁÂ¼®µµ ÀÖ°í ÀüÃ¼ÀûÀ¸·Î Å¹Æ®ÀÎ ´À³¦ÀÌ¶ó ºÐÀ§±âµµ ¸¶À½¿¡ µé¾ú´Ù!,Senie,https://www.google.com/maps/contrib/105458853853313478967/reviews,3³â Àü,Ä«Æä½ºÄÜ,Ä«Æä ½ºÄÜ CAFE SKON,0.421052632
3,"¿¬³²µ¿ÀÇ ´ë·Îº¯ °¡ÂÊ¿¡ À§Ä¡ÇØ¼­ Å« ÁÖÅÃÀ» ¿¹»Ú°Ô Èñ°Ô Ä¥ÇÑ°Ô ´«¿¡ Àß¶ì¾î¿ä. Å©°í ±ò²ûÇÑ Ä«Æä ¹Ù±ù ¸ð½À¿¡ ºñÇØ ¾ÈÀ¸·Î µé¾î°¡¸é ¼Ò³à¼Ò³àÇÏ°í ¾Æ±âÀÚ±âÇÑ °¨¼ºÀÌ ¿©·¯±º´ë¼­ ³ª¿É´Ï´Ù.

ÀÌÄ«Æä ³ª¸§ÀÇ ½Ã±×´ÏÃÄ ¸Þ´º´Â ¾ó±¼¸ð¾ç ÄíÅ°¶ó°í ÇÒ¼öÀÖ½À´Ï´Ù ¹Ù»èÇÏ°í °í¼ÒÇÏ°Ô Àß±¸¿öÁ³°í, ±Í¿±°Ô ¿ô´Â µðÀÚÀÎÀº º¸´Â »ç¶÷°ú ¸Ô´Â »ç¶÷ÀÌ Áñ°Ì½À´Ï´Ù.

µþ±â¶ó¶¼´Â Æò¹üÇÏ´Ù°íµµ º¼¼öÀÖÁö¸¸ ¸ÀÀÖ°í, ÀüÃ¼ÀûÀÎ ÀÎÅ×¸®¾î ÄÁ¼ÁÀÌ 20´ë Ä¿ÇÃ µ¥ÀÌÆ® Àå¼Ò³ª 20´ë ¿©¼ººÐµé¿¡°Ô ÃßÃµ µå¸³´Ï´Ù. ´Ù¸¸ Ä«Æä¾ÈÀÇ ÀÇÀÚ°¡ µî¹ÞÀÌ ¾ø´Â ÀÇÀÚ°¡ ²ÏÀÖ°í °ø°£ ÀÚÃ¼´Â ³ÐÁö¸¸ º®ÀÌ ¸¹°í °è´ÜÀÌ Á¼¾Æ¼­ ³Ð°í ½Ç¿ëÀûÀÎ°ÍÀ» ÁÁ¾ÆÇÏ´Â »ç¶÷¿¡°Õ ºÒÆíÇÒ¼öÀÖ½À´Ï´Ù.

¿Á»ó¿¡´Â ·çÇÁÅ¾ ÄÁ¼ÁÀ¸·Î Á¶¸íÀ» ÀÌ¿ëÇØ Àß²Ù¸çÁ®ÀÖ°í ºÐÀ§±â°¡ ÁÁ½À´Ï´Ù. ¿¹»Û ÄíÅ°¿Í ¿¹»Û ¿ë±â, ±ÂÁî, ¾Æ±âÀÚ±âÇÑ ¼ÒÇ°°ú ºÐÀ§±â¸¦ ÁÁ¾ÆÇÏ½Ã´Â ºÐµéÀº Á¤¸» ¸¾¿¡ µå½Ç Ä«ÆäÀÌ°í ¿ÀÁ÷ ¸ÀÀûÀÎ ºÎºÐÀ¸·Î¼­³ª, ½Ç¿ëÀûÀÎ°ÍÀ» µûÁö½Ã´Â ºÐµé¿¡°Ô´Â Á¶±Ý ¾Æ½¬¿ï¼öÀÖ½À´Ï´Ù.

ÄíÅ°´Â ¸¹ÀÌ ¸ÀÀÖ¾ú½À´Ï´Ù. ¾Æ±âÀÚ±â ¼Ò³à¼Ò³à ºÐÀ§±â·Î ¾Ðµµ ´çÇÏ´Â ´À³¦ÀÌ ÀÖ½À´Ï´Ù ¿©Æ° ºÐÀ§±â¿Í °¨¼º ÇÏ³­ ÃÖ°íÀÎ Ä«Æä",PRODUCER SANGJOON,https://www.google.com/maps/contrib/115348206061176788267/reviews,5³â Àü,Ä«Æä½ºÄÜ,Ä«Æä ½ºÄÜ CAFE SKON,0.421052632
2,"¿¬³²µ¿¿¡¼­ ³ª¸§ À¯¸íÇÑ °÷ÀÌÁÒ.. ¿äÁò¿¡´Â ¿¬³²µ¿¿¡ ´ëºÎºÐÀÇ Ä«ÆäµéÀÌ ´Ùµé ÁÖÅÃÀ» °³Á¶ÇØ¼­ ¿Á»óÀÌÀÖ´Â È¤Àº Å×¶ó½º°¡ ÀÖ´Â Ä«Æäµé·Î º¯½ÅÇÏ´Â°Í °°¾Æ¿ä.

±×Áß¿¡¼­ ³ª¸§ ÀÎÅ×¸®¾î »Ó¸¸ ¾Æ´Ï¶ó ½ºÄÜÀÌ³ª ·¹¸óÄÉŸåÀ¸·Î À¯¸íÇÑ °÷ÀÌ¶ó°í ÇØ¼­ ºÎ·¯ Ã£¾Æ°¬¾î¿ä.

»ç¶÷µéÀº ²Ï³ª ¸¹°í ÀÚ¸®µµ Èûµé°Ô ±¸ÇØ¾ß Çß´Âµ¥ µðÀúÆ®³ª Ä¿ÇÇÀÇ ¸ÀÀº ±×¸¸Å­Àº ¾Æ´Ñ°Í °°¾Æ¿ä. ±×³É ÀÎ½ºÅ¸¿ëÀÌ³ª ÇÁ»ç¿ëÀ¸·Î »çÁøÂïÀ¸·¯µé ¸¹ÀÌ ¿À´Â °÷ÀÌ¿©¼­ À¯¸íÇØÁø°Ç°¡ºÁ¿ä..

Á¦ ½ºÅ¸ÀÏÀÌ ¾Æ´Ñ°ÇÁö..³Ê¹« ¾î¸°½ºÅ¸ÀÏÀÎÁö Çò°¥¸®³×¿ä.",°»ºê·Î,https://www.google.com/maps/contrib/108446380291383828071/reviews,3³â Àü,Ä«Æä½ºÄÜ,Ä«Æä ½ºÄÜ CAFE SKON,0.421052632
4,"ºÐÀ§±â°¡ Âü ÁÁÀº °÷ÀÌ¾ú¾î¿ä!
½ºÄÜµµ ±¦Âú¾Ò±¸¿ä! Ä¿ÇÃÀÌ³ª ¿©ÀÚµé³¢¸® °¡¸é ÁÁÀº ´À³¦ÀÌ¾ú¾î¿ä! ¾Æ±âÀÚ±âÇÑ ´À³¦ÀÌ¶ö±î??",Taeyeop Lee,https://www.google.com/maps/contrib/100289227802406113117/reviews,5³â Àü,Ä«Æä½ºÄÜ,Ä«Æä ½ºÄÜ CAFE SKON,0.421052632
4,½ÃÅ­ÇÑ ·¹¸óÄÉÀÌÅ©¸¦ ÁÁ¾ÆÇÏ´Âµ¥ ±×µ¿¾È ÆÜÆÜÇÑ °Í¸¸ ¸Ô¾îº¸´Ù°¡ ÀÌ°÷¿¡¼­ Ã³À½À¸·Î ÃËÃËÇÑ ·¹¸óÄÉÀÌÅ©¸¦ Á¢ÇØ¼­ Á¤¸» ¸ÀÀÖ°Ô ¸Ô¾ú´Ù. ·¹¸ó ÁÁ¾ÆÇÏ´Â »ç¶÷µéÀº ·¹¸óÄÉÀÌÅ© ²À µå¼Åº¸½Ã±æ! Ä«Æä ³»ºÎ ÀÎÅ×¸®¾îµµ ¿¹»Ú°í Àú³á¿¡ ·çÇÁÅ¾¿¡ ¿Ã¶ó°¡¼­ ´Þ±¸°æ ÇÏ¸ç Ä£±¸/¿¬ÀÎ°ú µðÀúÆ® ¸Ô±â¿¡ ¸Å¿ì ÁÁ´Ù. ¼ÒÇ°¼¥ °°Àº °ø°£µµ ¸¶·ÃµÇ¾î ÀÖ´Ù. ±Ùµ¥ µðÀúÆ® °¡°ÝÀÌ ºñ½Ñ °ÍÄ¡°í µ¶Æ¯ÇÑ ½Ã±×´ÏÃ³ ¸Þ´º°¡ ÀÖ´Ù°Å³ª ¸ÀÀÌ Å¹¿ùÇÏ´Ù´Â ´À³¦Àº ¹ÞÁö ¸øÇß´Ù.,Ã¼¸®¸ù,https://www.google.com/maps/contrib/104809419085470428675/reviews,3³â Àü,Ä«Æä½ºÄÜ,Ä«Æä ½ºÄÜ CAFE SKON,0.421052632
5,¿¬³²µ¿ °ñ¸ñ ¾È »ýÈ°ÀÇ ´ÞÀÎ ¸ÀÁý!  ½ºÆäÀÎÀ½½ÄÀ» ¸Àº¼  ¼ö ÀÖ´Â °÷~ ÆÄ¿¡¾ß/°¨¹Ù½º ´ÞÀÎÀÌ ¿ä¸®ÇÑ °¨¹Ù½º´Â Ç³¹ÌºÎÅÍ ´Ù¸£³×¿ä~  ±²ÀåÈ÷ °í¼ÒÇØ¿ä~  °í¸£°ïÁ¹¶ó ÇÇÀÚ´Â Ä¡Áî°¡ ÁÙÁÙ~  ³Ê¹« °í¼ÒÇÏ°í ¸ÀÀÖ°í¿ä µµ¿ìµµ ¹Ù»è¹Ù»è ½Ä°¨µµ ±Â~  ¸í¶õÅ©¸²ÆÄ½ºÅ¸´Â ¹±Àº µí ÇßÀ¸³ª ¸ÔÀ»¼ö·Ï ²Ù´öÇØÁö´Â °ÍÀÌ ÁÁ¾Ò¾î¿ä~  ½ºÅ×ÀÌÅ©µµ ¸Ô°í »ìÂ¦ ¹èºÒ·¶Áö¸¸ ´ÞÀÎÇ¥ ÆÄ¿¡¾ß±îÁö ¾ß¹«Áö°Ô ¸Ô¾ú´ÙÁê~  ³»ºÎ°¡ ³ÐÁö¾Ê¾Æ ¿¹¾à ¹Ì¸® ÇÏ´Â °ÍÀÌ ÁÁÀ» µí ½Í¾î¿ä~  7½Ã30ºÐ ³ª¿À´Â ±æ¿¡ ÀÌ¹Ì Àç·á¼ÒÁø,¿ÀÁø½Ç,https://www.google.com/maps/contrib/104527278591723962116/reviews,1³â Àü,¿¤ºñ½ºÅØ(EL bistec),¿¤ºñ½ºÅØ,0.421052632
5,"³Ê~~~~~~~¹« ¹è°íÇÃ¶§¸Ô¾î¼­ ±×·±°¡¿ä~?
À½½Ä ÇÏ³ªÇÏ³ª ÀÌ·¸°Ô ¸ÀÀÖÀ»¼ö°¡ ¾ø¾ú³×¿ä
²É°Ô·ÎÁ¦ÆÄ½ºÅ¸
»ø·¯µå
ÇÇÀÚ
½ÄÀü½ºÇÁ¿Í »§
°¨¹Ù½º±îÁö
»çÀå´ÔÀÌ °¨¹Ù½º·Î »ýÈ°ÀÇ ´ÞÀÎ¿¡ ³ª¿À½ÅºÐÀÌ¼¼¿ä.
¿¹¾àÇÏ°í °¡½Ã´Â°Ô ÁÁ±¸¿ä, Á¦°¡ ½Ä»çÇÏ´Âµ¿¾È¿¡¸¸ ¼­³ÊÆÀÀº µÇµ¹¾Æ°¡½Å°Å °°¾Æ¿ä.
°¡°ÝºÎÅÍ ¸À±îÁö ÁøÂ¥ ³Ê¹«³Ê¹« ¿Ïº®ÇÕ´Ï´Ù
°­·Â ÃßÃµ ÇÕ´Ï´Ù",Ãµ&±èÄ¿ÇÃÀÏ±â,https://www.google.com/maps/contrib/115560335724303774619/reviews,3³â Àü,¿¤ºñ½ºÅØ(EL bistec),¿¤ºñ½ºÅØ,0.421052632
5,"ÁøÂ¥ ¸ÀÀÖ´Â °¨¹Ù½º! ½ºÆäÀÎ ¿ä¸®°¡ ¸Ô°í½ÍÀ» ¶§, »ý°¢³ª´Â ¸ÀÁýÀÔ´Ï´Ù. Ä£ÀýÇÏ°í ±ú²ýÇÏ°í ºÐÀ§±â°¡ ÁÁ¾Æ¿ä. ¾ßÃ¤µµ ½Å¼±ÇÏ¸ç, »õ¿ìµµ Å©±â°¡ Å« ÆíÀÔ´Ï´Ù. ½ÄÀç·áÀÇ Ä÷¸®Æ¼µµ ÁÁ´Ù°í ´À²¼½À´Ï´Ù. ÆÄ½ºÅ¸µµ ¿©·¯Á¾·ù¸¦ ÆÇ¸ÅÇÏ°í ÀÖ´Âµ¥, ¶ó±¸ÆÄ½ºÅ¸µµ ¼Ò½º°¡ ¸ÀÀÖ°í ÈÇ¸¢Çß½À´Ï´Ù. ¼¼Æ®¸Þ´ºµµ ÀÖÀ¸¸ç, ¿¬³²µ¿¿¡¼­´Â ²Ï Àú·ÅÇÑ Æí¿¡ ¼ÓÇÕ´Ï´Ù. ´Ù½Ã Ã£¾Æ°¡°í ½ÍÀº ¸ÀÁýÀÔ´Ï´Ù.",Teresa Kim,https://www.google.com/maps/contrib/114905098645949771121/reviews,4³â Àü,¿¤ºñ½ºÅØ(EL bistec),¿¤ºñ½ºÅØ,0.421052632
5,"¸ÀÀÇ´ÞÀÎ Á¶Á¾¹ü´Ô²²¼­ ¿î¿µÇÏ½Ã´Â À½½ÄÁ¡
ÀÔ´Ï´Ù. ºÐÀ§±â°¡ µû¶æÇÏ°í ¾Æ´ÁÇÕ´Ï´Ù.
¼ÂÆ®1¹øÀ» ÁÖ¹®Çß½À´Ï´Ù.
½ºÇÁ,»ø·¯µå,°¨¹Ù½º,ÆÄ½ºÅ¸¼øÀ¸·Î ¼­ºù µË´Ï´Ù.
¸ðµÎ ³Ê¹« ¸ÀÀÖ°í Æ¯È÷ °¨¹Ù½º´Â º°¹Ì ÀÔ´Ï´Ù.
´ÙÀ½¿¡ ¶Ç ¹æ¹®ÇÒ ¿¹Á¤ ÀÔ´Ï´Ù.",NK Lee,https://www.google.com/maps/contrib/110512223358966332612/reviews,1³â Àü,¿¤ºñ½ºÅØ(EL bistec),¿¤ºñ½ºÅØ,0.421052632
5,"Å¸ÆÄ½º¿Í ºü¿¡¾ß, ÆÄ½ºÅ¸¸¦ Áñ±æ ¼ö ÀÖ´Â ½ºÆäÀÎ À½½ÄÁ¡À¸·Î °¨¹Ù½º¿Í ºü¿¡¾ß¸¦ ÁÖ¹®ÇÏ¿´´Âµ¥ °¨¹Ù½º ÁøÇÑ »õ¿ì¸ÀÀÌ ÆÄÇÁ¸®Ä«¿Í ¸¶´Ã¸À°ú ¾î¿ì·¯Áø °¨Ä¥¸ÀÀÌ »§À» ´Ù ¸Ô°íµµ ¾Æ½¬¿î ¸¶À½¿¡ ¼ù°¡¶ôÀ» ¿ÀÀÏÀ» ¶°¸ÔÀ» Á¤µµ ¸¶À½¿¡ µé¾ú½À´Ï´Ù. ¸Ô¹°ºü¿¡¾ßµµ ÁøÇÑ ¸Ô¹°°ú ¼³ÀÍÀº µíÇÑ ½Ò, ÇÑ ¼ú¾¿ ¶ã¶§¸¶´Ù ÇÏ³ª¾¿ ÇÔ²² ¸Ô¾îµµ ÃæºÐÇÑ ¾çÀÇ ÅäÇÎÀ¸·Î ¸¶Áö¸·±îÁö Çàº¹ÇÑ ¸¶À½À¸·Î ½Ä»ç¸¦ ÇÒ ¼ö ÀÖ¾ú½À´Ï´Ù. °íÁî³ËÇÑ ºÐÀ§±â¿Í ¸ÀÀÖ´Â À½½ÄÀ¸·Î ºü¿¡¾ß »ý°¢ ³¯ ¶§ ¶Ç Ã£¾Æ°¥ ½ºÆäÀÎ ½Ä´çÀÌ¶ó°í »ý°¢ÇÕ´Ï´Ù.",Chanho Andrew Kim (MUYO),https://www.google.com/maps/contrib/115839560440026056723/reviews,2³â Àü,¿¤ºñ½ºÅØ(EL bistec),¿¤ºñ½ºÅØ,0.421052632
4,¾Æ¸Þ¸®Ä«³ë´Â °³ÀÎ ÃëÇâ¿¡ µû¶ó ¼±ÅÃÀÌ °¡´ÉÇÕ´Ï´Ù. °³ÀÎÀûÀ¸·Î »ê¹Ì¸¦ ¼±È£ÇØ¼­ Á¦°Ô´Â µü ¸Â¾Ò´Âµ¥ ÁÂ¼® ºÒÆíÇÑ°Í Æ÷ÇÔÇØ¼­ ÀÎÅ×¸®¾î°¡ ±²ÀåÈ÷ ´ä´äÇÑ ±¸Á¶·Î µÇ¾î ÀÖ½À´Ï´Ù. ¾î¶² ÄÁ¼ÁÀ¸·Î ¹Ù´ÚÀÌ Æ¢¾î³ª¿Â°ÇÁö ¾Ë¼ö ¾øÁö¸¸ ³Ê¹« Æ¯ÀÌÇØ¼­ ÀûÀÀÀÌ ¾ÈµÇ¾ú½À´Ï´Ù.,youngkwang lee,https://www.google.com/maps/contrib/110751018940223747458/reviews,3´Þ Àü,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿ (COFFEE NAP ROASTERS Yeonnam),0.423076923
4,ÀÚ¸®´Â Á¶±Ý ºÒÆíÇßÁö¸¸ ¿©±âÀú±â¼­ »çÁøÂï±â ÁÁÀº Ä«Æä. ³·¿¡´Â ¾ß¿Ü¿¡ ¾É¾Æµµ ÁÁÀ»°Í °°¾Æ¿ä. ³»ºÎ º®µ¹ ±¸Á¶°¡ Á¤¸» Æ¯ÀÌÇØ¿ä ÀÌ·¸°Ô ÁöÀ»¼öµµ ÀÖ±¸³ª ½Í¾ú¾î¿ä Ä¿ÇÇ´Â ³Ê¹« ´Ü°É ½ÃÄÑ¼­.. ´ÙÀ½¿£ ±âº» ¶ó¶¼¸¦ ¸Ô¾îº¸°í ½Í¾î¿ä ¹ã´ÊÀº½Ã°£ÀÌ¶ó »ç¶÷¾ø¾î¼­ ÁÁ¾Ò¾î¿ä º¸Åë ¿¹»ÛÄ«Æäµé 8½Ã¸é ¹®´Ý´Âµ¥ ¿©±ä 10½Ã±îÁö¶ó ÁÁ¾Ò±¸¿ä ¿¬³²µ¿ ±¸¼®Áø°÷¿¡ ÀÖ¾î¿ä,Ahram Kim,https://www.google.com/maps/contrib/114280026831284652039/reviews,5³â Àü,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿ (COFFEE NAP ROASTERS Yeonnam),0.423076923
5,"ºñ´Ü »ì·Õ ¤Ñ ¸¶Æ÷ ¿¬³²µ¿ & Ä¿ÇÇ³À ·Î½ºÅÍ½º ¿¬³²µ¿

#¿¬³²µ¿ #³¡ÀÚ¶ô ~ #¼¼¸ð±æ #³¢¸®³¢¸®±æ #Ä«Æä
#Ä¿ÇÇµµ ¸ÀÀÖ°í ~ ºÐÀ§±âµµ Â¯ !!

¹æ¼® °¡Á®´Ù°¡ ¾îµðµç ÆíÇÏ°Ô ¾É´Â ±¸Á¶ !!

#ºñ´Ü #»ì·Õ ¤Ñ #¸¶Æ÷ #¿¬³²µ¿ & #Ä¿ÇÇ³À #·Î½ºÅÍ½º #¿¬³²µ¿ #Ä«Æä #¸ÀÁý",ºñ´Ü,https://www.google.com/maps/contrib/108374001758965383710/reviews,9´Þ Àü,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿ (COFFEE NAP ROASTERS Yeonnam),0.423076923
4,°ø°£Àº Æí¾ÈÇÏÁø ¾Ê¾ÒÁö¸¸ ÇÃ·§È­ÀÌÆ®´Â ¸ÀÀÖ¾ú¾î¿ä! °È°í ½ÍÀº ³¯ °æÀÇ¼± ½£±æ µû¶ó °¡¼­ ¿©±â Ä¿ÇÇ ¸¶½Ã¸é ÁÁÀ» °Å °°¾Æ¿ä!,Kyu-yeon Kim,https://www.google.com/maps/contrib/112153514373290412373/reviews,3³â Àü,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿,Ä¿ÇÇ³À·Î½ºÅÍ½º ¿¬³²µ¿ (COFFEE NAP ROASTERS Yeonnam),0.423076923
