사업장명,작성일,작성자,작성자 프로필 링크,작성자 정보,별점,리뷰 내용,이미지 링크
헤비메탈,1년 전,TRS,https://www.google.com/maps/contrib/110478178115688495222/reviews?hl=ko,지역 가이드 · 리뷰 20개 · 사진 5장,별표 5개,메탈을 사랑하는 부부가 운영하는 훌륭한 메탈 바에서 저는 그곳에서 옛날 프랑스 ROTNS를 포함하여 가능한 모든 상상할 수 있는 음악을 연주할 수 있었고 그들은 그것을 좋아했습니다. 적극 추천합니다??…,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Ds1lBlUKFqcv65-MXfTNX4Y2eV4KBg60TKf6HNcBRaWtxWLpvqwhaoQ1kM-8VKRTEPzS-_dMDFnU_WwAa4YMKfBF-tFdODQOyvwXfhjtd-emTfSQkYKEKpAVaFcVfUekDCZzCI=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D_D2iGjsgmcQT1twgLyNOH0xAZh_QwZ6PGkfUGBV5MLR02TA5ZKyX813R22_5CkkuLJsL4DSduG1wFfmYYfikw7-iMPOu-O2YbEsTRsyHiBbJX5AKag4AME0aYYrdR1xYpVtGS=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AN4obTGGLR5uE_9SG5kiy6AJT1FrICvmZ77dhvzyzWct-t6057qpdAuJlrnP9zE6WehIOiclkym1KCBbofMbUGGqT5X6YI1gVzxN9gX2AN6qrGerqBkGqzEwbxjT413x6BcTM5=w300-h225-p"
헤비메탈,2달 전,Paul Egal,https://www.google.com/maps/contrib/112388351046696103807/reviews?hl=ko,리뷰 3개,별표 5개,"정말 멋진 바예요
정말 멋진 음악이네요
정말 훌륭한 호스트입니다",
헤비메탈,2달 전,Bazz Kool,https://www.google.com/maps/contrib/115125989603793713429/reviews?hl=ko,리뷰 1개,별표 5개,시원한 분위기,
헤비메탈,6달 전,faisal noviandy,https://www.google.com/maps/contrib/118033370064407737501/reviews?hl=ko,리뷰 3개 · 사진 3장,별표 5개,메탈헤드에게 좋은 곳,https://lh3.googleusercontent.com/geougc-cs/AB3l90DGfGQIz29TyarohedwVbs70wc2mHgVe1sG4V7LNedLNRGVEqrp_08yHMMkRFbpAjy4jeB6ygdC2hZHXSgDrFdXz1vZ_UVySZLwiQj6E7nlAWv3psPRgkQleaOXxcpaieZ-h0Vd=w600-h450-p
헤비메탈,5달 전,Nicole Walker,https://www.google.com/maps/contrib/113380830524896413557/reviews?hl=ko,리뷰 5개 · 사진 5장,별표 5개,,
문일리(moonily),4년 전,Sol April,https://www.google.com/maps/contrib/109416500901246705836/reviews?hl=ko,리뷰 7개 · 사진 2장,별표 5개,"하와이안 겁나 맛있어요
동네 맛집 생겨서 너무 좋네요
매운거 좋아하시면 디아볼라 꼭 반반으로 드시고, 아니면 페퍼로니나 메가크런치 추천이여",https://lh3.googleusercontent.com/geougc-cs/AB3l90CPzXIEdP5KF_8QXaWcGWqxGXcUcZ3NShzKU3pAyXTvwEmuGH5Dtlsv6KNft9FW52ldlnPkTSyK2M8OKBFHR96IRgNItcHCmW3tIvwA0cEftcQfKkoXUmkJwbxXdaL4MJQgbXY0mw=w600-h450-p
문일리(moonily),2년 전,Bab Bab,https://www.google.com/maps/contrib/107558079185930560312/reviews?hl=ko,"지역 가이드 · 리뷰 813개 · 사진 2,474장",별표 5개,피자가 맛있네요. 도우도 두껍지 않고 바삭하니 맛있습니다.,https://lh3.googleusercontent.com/geougc-cs/AB3l90DnDBzR8ReBuwPkDFpxIqv32Ao3jGpPvLb0JClXDP6tEPeQR7IxHk_K9CK1pinsgvS1F1oce3MfhtBtwbPy6WctnPhinDOiNhZPVqycy6BbCTUpqKUCJaAZIf6KCANFR5Dfwh8V=w600-h450-p
문일리(moonily),4년 전,문혜원,https://www.google.com/maps/contrib/112341275151687447338/reviews?hl=ko,지역 가이드 · 리뷰 27개 · 사진 26장,별표 4개,맛이따 가격도 착하고 치즈 듬뿍입니다 하와이안 추천입니다,https://lh3.googleusercontent.com/geougc-cs/AB3l90BBAVYHHaFHr6xIEl-pkSpahBESzv4VbvgVOqk5KgLEM8Na4tJ4u4qILsHK1gCZgpQHHFhWT8KGlherwDHrLaRzDqv0cSEvtI1OtYa6BfR0RN-f4ksX9jAGldzpdZpaP_nYT1-vAA=w600-h450-p
문일리(moonily),4년 전,My O,https://www.google.com/maps/contrib/115560612120304965644/reviews?hl=ko,지역 가이드 · 리뷰 794개 · 사진 397장,별표 4개,"동네 모퉁이 빵집
2층에서 여유롭게 빵과 음료를 먹을수있다",https://lh3.googleusercontent.com/geougc-cs/AB3l90CbW-I9lM6D4vxr8sUbytk2RXcD2sbdaFv7PahEBDMfy-rRAco2heq5gRWPzWrGwvO6bkEPmUKA-UrZBXwGRLsSPLDsDcdwfGQM7ZcjgnUlSQBl_qB3vXwM_Zm0zIm_y41z-5ejdg=w600-h450-p
문일리(moonily),4년 전,bomsan,https://www.google.com/maps/contrib/104215345506449756321/reviews?hl=ko,리뷰 8개 · 사진 13장,별표 5개,"엄청 맛있어요.
특히 하와이안 피자!!!",https://lh3.googleusercontent.com/geougc-cs/AB3l90DZs2Q5cJuMcQ5ZcrZ-JSbA2wjdvb9TWcbBkEsXxXTET4IZcwS9osCw29qhrFhPj_NKc20DqJulDEdr1zmjyOBv2T_jltOzui6r9XGmAFEmKjseoQx4hFakgUrN4wtCszMEsx9p=w600-h450-p
문일리(moonily),4년 전,윤새연,https://www.google.com/maps/contrib/103883889858570990356/reviews?hl=ko,지역 가이드 · 리뷰 32개 · 사진 79장,별표 5개,하와이안피자 진짜 맛있어요????????…,https://lh3.googleusercontent.com/geougc-cs/AB3l90Asy3EMDnOeLkT29uz-nGDIfqHVENjcOzKMK9lsQz-eewbSDx_3moLuE8wQgjUI-fTu2dYLO7bgWy3Q24QKAj48w2YW-U_-bpgHhkwFiCIwgIoa5Mjg03uBPg-xZjffCqxAAKsIWA=w600-h450-p
문일리(moonily),3년 전,김인겸,https://www.google.com/maps/contrib/100018965703474796874/reviews?hl=ko,리뷰 2개,별표 5개,"사이즈가 고민된다면 무조건 L.
남으면 나중에 다시 데워먹어도 맛있을 듯
물론 저는 안남기고 다 먹었지만요 ㅎ",
문일리(moonily),4년 전,Q 0,https://www.google.com/maps/contrib/117397851417270527930/reviews?hl=ko,지역 가이드 · 리뷰 269개 · 사진 105장,별표 3개,하와이안 피자 맛있다고 해서 왔는데 맛있었다 하지만 기본기는 살짝 모르겠다,
문일리(moonily),4년 전,Lee Dongwook,https://www.google.com/maps/contrib/115365391720296282727/reviews?hl=ko,지역 가이드 · 리뷰 31개 · 사진 35장,별표 5개,너무 너무 맛있고 가격도 착하고 친절하셨어요~^^,
문일리(moonily),4년 전,Youngchan Lim,https://www.google.com/maps/contrib/108245334924664974343/reviews?hl=ko,리뷰 3개,별표 5개,가격대 나쁘지않고 맛있어요 ㅎㅎㅎ,
문일리(moonily),3년 전,김태수,https://www.google.com/maps/contrib/112486905556035909876/reviews?hl=ko,지역 가이드 · 리뷰 40개 · 사진 32장,별표 5개,먹어도 먹어도 맛있는 페페로니 피자.,
문일리(moonily),4년 전,근육캥거루,https://www.google.com/maps/contrib/108026760006925753601/reviews?hl=ko,지역 가이드 · 리뷰 113개 · 사진 81장,별표 4개,피자맛있어요,
문일리(moonily),4년 전,Hyunwoo Shim,https://www.google.com/maps/contrib/107000014676382463321/reviews?hl=ko,지역 가이드 · 리뷰 114개 · 사진 62장,별표 4개,연남의 음식점중 평균이상??…,
문일리(moonily),4년 전,hyuxu DUBU,https://www.google.com/maps/contrib/102781360644308540106/reviews?hl=ko,리뷰 17개,별표 4개,맛있어요,
문일리(moonily),3년 전,김진용,https://www.google.com/maps/contrib/106241852279692717429/reviews?hl=ko,지역 가이드 · 리뷰 28개 · 사진 1장,별표 5개,"피자 맛집
닭봉 맛집",
문일리(moonily),4년 전,김재훈,https://www.google.com/maps/contrib/100319358241501205775/reviews?hl=ko,리뷰 34개 · 사진 312장,별표 4개,콘치즈피자가 쫀맛,
문일리(moonily),4년 전,이수빈,https://www.google.com/maps/contrib/116802205588071756005/reviews?hl=ko,리뷰 2개,별표 5개,존맛탱,
문일리(moonily),1년 전,型男主廚,https://www.google.com/maps/contrib/104675660367859269567/reviews?hl=ko,"지역 가이드 · 리뷰 367개 · 사진 10,488장",별표 5개,맛있는 피자 ??…,
문일리(moonily),3년 전,Kc Yang,https://www.google.com/maps/contrib/117298876188792101922/reviews?hl=ko,리뷰 4개 · 사진 1장,별표 3개,,
문일리(moonily),4년 전,김민수,https://www.google.com/maps/contrib/113288296365135361832/reviews?hl=ko,지역 가이드 · 리뷰 29개 · 사진 77장,별표 4개,,
문일리(moonily),4년 전,정원열,https://www.google.com/maps/contrib/117758890484241435313/reviews?hl=ko,지역 가이드 · 리뷰 76개,별표 3개,,
스필아웃,4달 전,Yijin Kim (Jane),https://www.google.com/maps/contrib/115190308019353348966/reviews?hl=ko,"지역 가이드 · 리뷰 835개 · 사진 3,247장",별표 4개,"배달시켜먹었는데 마르게리따는 쏘쏘했고, 아티초크어쩌고피자가 맛있어서 인기가 많았다. 마르게리따는 페퍼로니?같은게 숨겨있는 것 같은 맛이었다. 고기 풍미가 느껴지는 토마토소스랄까? 치즈때문인가?무튼 신기했다.","https://lh3.googleusercontent.com/geougc-cs/AB3l90BKAydwJjaicS684y2-d2PwtpTiADHQ1HBEAwvuosFMMSMLQmRwEpm8Fasg4P5JVk3Ze6rwadxYBvC7LkOpTwRrNWrafYsZQn4Lr5KxgSpcPKGiwj-eLymCbNnFxIQ2VTnLfyAD2w=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A7HIf6Xz-nEk4KjlcOJiY4E3V0kBdmtIqpo-U7H5TQLJVXk-nRLVZA4HO7O6pCv6V12dsZsEDTS7xvg4tFJ5Um2quzDXPDNes2Jv4Mmg0Se95q8lhHOhXvxXohmWK0P6UYSXY=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DIparSj5sDn5-zc5naMur-Zd0mSFrBuYe3rdKw6jySvqioHOh2xpZ7xpyh7bYX3FUtWV_bBctvwMLk47F8RJxozKhuViIsgYXioUGrMvsxTD1tZwXrJ31bK5AQcWzH_AmpYjD7Og=w300-h225-p"
스필아웃,1달 전,송지연,https://www.google.com/maps/contrib/102117520497237609618/reviews?hl=ko,리뷰 4개 · 사진 9장,별표 5개,연남동에서 피잣집 검색했는데 젤 평점이 좋아서 왔는데 평이 좋은 이유가 있네요????현지 느낌나고 사장님도 넘 친절하세여…,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Aiq5NKjrOHRetXRITLGJgtxRoNKTiiGKXMrztUzD40EZftp-O8hwlykVHzf52m_k1tdI9b3ePk52cavunYwpH4g5NcRrdr8naoOEXlhp8geBQI7uNDccODZt8gti5zFFnlSNjF=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C1Wq-Ikk1f8mzhEeskauiJQS2KEf06iMgvPcfofzkuHWs6UTZWyNk4oWgMNecPHNkibH4MCiXtTi5v9NHQkg_xXK7ZEqEVTk4KoUuNcBZvqi-ApDGOgC1-RRmetTMNAmVzNcEa1w=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BOAHaI9e1XzzalGPDlLRsKKhdfnqKS6pugsxGdIKPbqT7kQ5ngi1D0WjdzOVEbJT44FFjHSD2Mmt3YQhPurasdnfh1E6xby3rVbJuNsNKUo8bCDcStEFC_fXJkeogzzxT8Irc=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CM3OlmmZ49vT21KYzBGo2L9ru4iADGCwzXaFoNtUUCYKzMmRbr6xDS-9Sr9kU5VP5NJV5qrT7UV3XXnB_pFmx7tdrQvgufm7j6y00-f6H4DP_DqtGD1m4JZCaJJW3JJnRtneKgKg=w300-h225-p"
스필아웃,1달 전,Aston Lee,https://www.google.com/maps/contrib/105904041361049319247/reviews?hl=ko,리뷰 6개 · 사진 3장,별표 5개,"트러플 프라이와 페퍼로니 피자 주문했습니다
바 분위기도 좋고 음식 맛도 훌륭하네요","https://lh3.googleusercontent.com/geougc-cs/AB3l90Db6L6lXyAKwWHzULRagVAmzytOWN7OpQ65YE3JlD6n8m6W-C_pj8agRASzzdtlt5QIbA2nH7eF4WDKyq3U8PsaW4pVRT-_6q3RWOQWItpxW7Yl0xW4FxmbGAutbg7x4lU59JTp=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AQbSww-9Db_DOWETUbKh0i0eYGbkdz6CGqX4pDKTVMYUWumJtTcncjtYtIdpPIpVy-r0iJjcqwQleBDMyGoDq7I-1Sz1WZx2m6kEH970kXJw1Ymxtz464F5iPlnTeKOwe_0y3_=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A1bAVb4nh8b-Qdtd76TjbGy_89QEPf7Ui7JNY4QtYpfT5mBzivASJ5mhbgA-SJ5LBUtZlfPh2X0DmIlbHddhOVTYBHfMk-idMNiM1DvYb6npb1rhE-7sXX77hjtbmymw5ZHZA=w300-h225-p"
스필아웃,10달 전,도르,https://www.google.com/maps/contrib/114145178739616799042/reviews?hl=ko,지역 가이드 · 리뷰 79개 · 사진 503장,별표 3개,"이곳의 간판은 크게 있진않다.

사진에 보다시피 앞간판이 하나있다.…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BQCsA1VaJeRbt2qZt62k8rrH01We0vyAEo0c6eQEAvsofDg9dK8XPHYB3p5VHnC3Z_QG6t9haoVTbb93f7S6V0lmUPmbhZ2JVtCTZQkdb-7TV-XEQj3iOI_6Q4QLgQSazq-oaE-Q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D77RHW_6PDgcY0J3p5PaVw_0MOl2YIra7-_agrzx-Kem0h2n_jPjP1G9R0pvS5HlmQ7t55_M8ErkQD4J8pA6AKIdkqvfSL4c8MR_HELt1Bmj9grcwF2WBufuTvB14IvtTXX2Nf=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ApbNqvpst1e06vmpC98SC8oNS9TeGvqk6qViCqSt8fvl1_jJ6dk5ITvCocjFFDvOoKSpixg34lqYeCQbPnItWU8F72X9n6HFUuH5GPGZITPqo1Vk7BXUumkm-r5N5NQ1r9fgQBpQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DwPwYRkPt2FVI-q1N9UxtnVyOAo5tQTW-V6FpclIv6nwMq8aavVGLN7pJ4tG2qBMpLGAeFXqLxmivHtHKT1CEM5Ri68rXxZ_o4KdI1csM3L_N8-X7N2fkwDE8HYVPZFGJjbA-O=w300-h225-p"
스필아웃,3주 전,김혜빈[SELOCSL - KIM HYEBIN] ?,https://www.google.com/maps/contrib/113347407884003423050/reviews?hl=ko,리뷰 3개 · 사진 3장,별표 5개,너무 맛있어요 전통적인 미국맛이에요 직원들도 정말 친절해요,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DwZOavh_0UQwreptJr1gw5UECdptVIR-3Gj_ewNJBzXVIi0wgb5jqZeErFPjGyvXgceEYnYKodGDpr2L9s-I59CMal-K-xxTAgUl762SF4zQgRen9oo2xzus5CHWWkuJkWkT4=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DhkKfMEqQCwuKcvnI-o4igtd78UBL7QIhTvcATflUmqh0jNmXVN91L1swXXVbhVXRmP3ydN1NCxqvrS5Edc24YjiuISJrTwz7zhDLLBjxLfoUuz0B0GmFb_RFhCvByDOIfw8AxLA=w300-h450-p"
스필아웃,3주 전,Saebom Kim,https://www.google.com/maps/contrib/111212350493007231421/reviews?hl=ko,지역 가이드 · 리뷰 12개 · 사진 43장,별표 5개,"미국에서 갔던 바들이 생각나네요~
피자 맛있고 주류 종류도 다양합니다!","https://lh3.googleusercontent.com/geougc-cs/AB3l90DkLk24DP4mNWXvaw-126lLPyHwsNQYSvEkuALE3IW9x04rYXrZFlwQYpac7e3dgOxAyXU1DM1Z5kdOdbIBnRLJuYBNCM_HC1LUzHoNalPvTuq0WsNm1qlOe-qt1_TMnkez82tG=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A-nwdMHEaA_ramGqq58-9nNIuX9pL01DOW0liWetrNbke4a4ZLG4QibwnArLOqFi0-ETttrwJFgz5bq9pyLodYSStjRW7Ku92LYF8GbuoPoe9_dhoo7myV4yVmW9fVyve86oAj=w300-h450-p"
스필아웃,3주 전,김범현,https://www.google.com/maps/contrib/111277932327439304615/reviews?hl=ko,리뷰 1개 · 사진 5장,별표 5개,느끼하지도 않고 질리지도 않으면서 염소치즈의 풍미와 도우의 쫄깃함이 좋았음!,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CxDT34s5E1oDctZoOlJaNb0SsGBHYtnkGNl2n6dZMyrlkLqGI2p48GCFGGCZpOFFFYjvcT3JKla-7WxepcHj8vyG8dC4-mq65E3tROY97FSQE2mLlMiE71aldEHzr2ibv4pslHww=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BnXUy11kXQCHe5IA_3WuXM-RI2BSgQ_oZKD00A1aJPann9CMihwLNvm1hgz8Ks7IlSkzy-KuyLrJ1p39QPbSxoTv6iPYR4qljd89u6c0yfeBpyAnJ1ooPzIrGLQsko5JwkjMKz=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DUeg1xy1H_fBiETzFcCRp80L6Mi3_hQxuJyQ-KuZ64RpOxB_37tt4JAktVRtGveWQSJFZYxH0gbzmaZpqCTfkvjtJfWSXDDsY9Y6NZUsD6VoczsvOgmap6s4f_ZkbYVxC_lqyBSA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B-eP2pcQeQTGerSnKSbv3VHvSqXEEk0uZzIo96W7drzinspwTmUuvMr2Wm0K5sR1W8qt6OaZWch_7zB130RT3Z38W5e8IBo7KqRUOcIXBxg9caQjCUswdy7k38YOcP0KHtwbTc=w300-h225-p"
스필아웃,1달 전,Byungkyu SHIN,https://www.google.com/maps/contrib/106056637308388384627/reviews?hl=ko,"지역 가이드 · 리뷰 721개 · 사진 2,102장",별표 4개,모든게 다 좋지만 테이블이 불편함. 높고 편하게 먹을 수 있는 곳은 아님. 매장도 좁은 편임.,https://lh3.googleusercontent.com/geougc-cs/AB3l90CP4L3_ZuozJpt2l1VaU6C1BI9_D2tUN87r8yih8d0fCgOsPGaILHSWd5M5kJgSeoMbZH0tWFt9P7xHI_sSdUKS3fp7xc_5QpTFn8jCv3FJ2yxkluy3Ep9d7wqFZLIQNjvpugdwpQ=w600-h450-p
스필아웃,3달 전,박지현,https://www.google.com/maps/contrib/112745903308878962268/reviews?hl=ko,리뷰 2개 · 사진 2장,별표 4개,도우가 바삭하고 수제햄이 맛있어요 느끼하지않고 담백하네요 살짝아쉬운건 의자가 너무높아요 그거빼곤 친절하시고 좋아요,https://lh3.googleusercontent.com/geougc-cs/AB3l90DM74B5B6NDNFEjYEnaSY2EyFNOIyxxO0N_I7uJIr5qhnUk2PWd9I6_MVTvTV2q2cZpAprLqapN10kVVw4_ZFspXbuu0tB4uLlQWnpiZQWv91Pq0hhpFhz76z5Dtea-xHtSnUk=w600-h450-p
스필아웃,1년 전,yun ss_,https://www.google.com/maps/contrib/108649965788874005631/reviews?hl=ko,리뷰 6개 · 사진 11장,별표 5개,"피자 도우가 진짜 맛있어요:)
맥주 뿐만 아니라 특히 버번위스키도 있어서
같이 먹으니까 더더 맛있더라구요!…","https://lh3.googleusercontent.com/geougc-cs/AB3l90BpaisNCjAPEUKiJlVNvECvNVTOcQfc6ngWonYWlv6pWD_iartlsAKx5Ewi_xPU-00n5S4v9E6tI20H_h6KrGcqu7cxIf8YS-kSYWLapUoXex9sZxzXR37spzGShYWBq8Kz8DZ1lw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CuvjdU4AG9BIp3_aviEDItzRK_GfrDKOjRrs13A9JRIJ3uMuMC0nzKkzCL0Cp2FnroOfUQfadSJS16-PhWcn_PHjzjmP-En-T5UuQWyVWTukrfAQ_ghn8m4TCdoTRxNAyWmeWr=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AVAqwO6LUOOMdVQIQrWDyYqoEn_w36FXjrAHoWrWSC8kLv5pd09tddyRAbYSZ9PfaFV3dA-JY2VPN9IEIYK0U0f4S9CR6XECRJh0a7Afgpu0wWZvJ9Z_tEW59xShp9uWPzNGncWQ=w300-h225-p"
스필아웃,6달 전,Z RYU,https://www.google.com/maps/contrib/108994139571166246063/reviews?hl=ko,지역 가이드 · 리뷰 24개 · 사진 62장,별표 5개,"완전 존맛!!
칼로리 폭탄이겠지만… 맛있으면 0칼로리니까!!
가게는 크지 않아요~
피자 먹으러 또 가고싶네요ㅋ",https://lh3.googleusercontent.com/geougc-cs/AB3l90C9XXy75mkyURB0Fp-eJig7dDgJ4H32q25o9GbyiGxcD9kOSZ3mXJwPyK8bD17tKor5AgbL1tuveIKwWUD6dIQ0dLP0jYxXDFkNrKbxSf1LBBxLbyIvtTEzym3DX1FG-DtHHHni=w600-h450-p
스필아웃,5달 전,조영재,https://www.google.com/maps/contrib/110453726304151151346/reviews?hl=ko,리뷰 1개 · 사진 3장,별표 5개,피자가 맛있어요 특히 트러플 감자튀김이 진짜 트러플 항이 세요 재료를 아끼지 않은 게 느껴집니다,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BpLlNZAqsio9sNhmasWpqHmALzHvWKcXcPj4rapGMlwWxWGoPf_IfoR9dW5cvzI7Xvx1A3ExScKEjLayt4RNIjxqGcccJ0aQyA5cVGzBDN6Rbf5EXKMAx0IDUiMsLkX0UoQ7eppw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BpIKfruIp1OU1s9ZROd3MxDn9vwCGxpketWaBRdzQedXFJUJ9MmzZNyx8t76n5LmYApQvJQ23Bkt1DFeia13aNw1Yh98Gze2a7du263M6YWqRJkMxjHU6AskH9NKhngqqbXD2G=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AgEdB6y9hWcOG1xE49mYsesXSV3s6g6xkeGozNbuoYVxNB_kECBMdTkWvld69UcQ8Swk1cBHWrEDOEZCIzKJT2yzcPq1nrnjI_2-QQGh0gzem1s8JfWNb0SsVdeKIylWZ04SUU=w300-h225-p"
스필아웃,2달 전,Hyeyeon Noh,https://www.google.com/maps/contrib/105517614396433018912/reviews?hl=ko,리뷰 1개 · 사진 1장,별표 5개,핏자 너무 쫄깃하고 생맥이랑 찰떡에요 ????? 두번 세번 네번 추쳔!!! ??…,https://lh3.googleusercontent.com/geougc-cs/AB3l90DJV5b9gP4F1bnC_vYRuZppIK1YR6QvU0xmA5QNY0X3ictx4cEJUFzRnRZ8n0GjzxX4yEpWZFQs11FX3T64J-K2BfapTqMHRal8Ms1LfZlkUjxqeuemZjS_YYmi7EGEd9Sdxl8B_Q=w600-h450-p
스필아웃,1달 전,d LEE,https://www.google.com/maps/contrib/111886010878407350916/reviews?hl=ko,리뷰 4개 · 사진 3장,별표 5개,"완전 최고 피자맛!!
연남동 오시면 무조건입니다","https://lh3.googleusercontent.com/geougc-cs/AB3l90A-OnMVLUZMFC94pBSMNY9KuQoY_JhGqQINELd83F118FZNkzzlQ-AyGWDvtMphkNrAFk0tolbNEqiiTF985UpbipJPua4IH87ijbpM0DE2nbuLRAuSdeyFsWv8rN3GLgDqn68W9A=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B9KiBF1JLMrNXktXpS8C5YTmqxC9gzsFNnGMqwQZPZvvWoYiN2SnFgPaubjqGZ5g7ayqsfFkoYdbPAhx3njzf_CGgd-xBJ7x04UtQlCiWPS3OTLRaM9F7gtoe4e5gpUZHUUXMm=w300-h450-p"
스필아웃,2달 전,정주연,https://www.google.com/maps/contrib/114178671906475373281/reviews?hl=ko,리뷰 6개 · 사진 9장,별표 5개,"지난번 와보고 재방문했어요
피자 샌드위치 다 너무 맛잇어요
분위기도 최곱니다!!!!",https://lh3.googleusercontent.com/geougc-cs/AB3l90DCaEqEAZpCjh9500qNakZS-GOUvoli_cjJPYftdeiJtFWKmQEdJdqmK6sqc38xq7ehv6foskPlwRvkiyQxB1ynfXzAPqlvy4vrdSF2jFLuhvVNM7Ur5ap7KD78Xm8dgMWtOIBE=w600-h450-p
스필아웃,3달 전,JI A Kang,https://www.google.com/maps/contrib/115549320863574200265/reviews?hl=ko,리뷰 1개 · 사진 5장,별표 5개,분위기도 좋고 음식도 너무 맛있어용!!!,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DkUuIo-TZVUrsFRQwbNqT-T1Y_35iAvGIzgiPqyu6CtI-S8e9RUc5mHNptbTiU2oXhwMqiRZvpeN3iXJKHkI3h-7n-bwOsKbYh1klVkc1Ck2NlTUogKryJz5yrG2bwlpNv4go9uQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DGu3kKQsWMLkS6dD-xUhUihaVaDWqeH4WoR1ml0aHRF3QZRf9jZOrkA6JZHPhVXDPG9tBOJaOgnMsrYJd76_xxZKfmDEGmeMwNFSGIE3YMqrYKNFZjQpVnKK4TApSpQ-RJr7WL=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C6kPxegf0wyYErSQ15O0FyJdPoLSb-jNSWRUKPDwwQpua0ub4bAMGXuhjDM1-62UocBMl0u7okw8KtoVLuQZEddqoud-pqDzC1VZ78KHSg88STFYT_3dBOKlovrgaMR-ta6azEig=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DzfO0SeIteWFGWEeBTfVXDc0urArW8wK6QQfQwIMmb0t4HX9ufXwjXTvugBGHFEdiuixRGTIzE852KFiUOIR8k2tjBTwSGlKRWkgIqmFCxqXSvy9hvB_rvjxGqVOAXFFs9a9kg=w300-h225-p"
스필아웃,6달 전,김지웅,https://www.google.com/maps/contrib/110957764127390776924/reviews?hl=ko,리뷰 3개 · 사진 2장,별표 5개,피자가 맛있고 너무 좋은 분위기에 피자와 맥주 즐기기 너무 좋은 장소입니다!,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CRRCcWldDX1iUmzRmJ0vnydxBjrtdu0hvP2MwpfbH1xq8Q9HF5dmXJ-mfkZdKMYeQxEeLb4WAGBoZf0qCxhbjI9FjM1uz19ER2jsbXfk_i8K2DdJhaSias1AZ295QcfzOkUlG2IQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C8zW1YyqpXNQxTlzXKb8IoeYub-lyvp7cd4Xrwa7S4RUqmc4Kk8QEG0YnZVALfv6xo34cCLf3P_kK6NNL4mhpN5ruqtDQrDQfNEBSINuV2pFVLyYviVVzEUupVlw5iD4hs35GE=w300-h450-p"
스필아웃,1년 전,An-Wei Tan,https://www.google.com/maps/contrib/102185484069715091443/reviews?hl=ko,리뷰 2개 · 사진 2장,별표 5개,"오븐에서 직배송 된 피자를 맛보니 정말 맛있네요.
분위기도 좋고,
밤에 피자와 맥주 하기 좋은 곳을 발견했어요! ㅎ
특히 감튀 꼭 드셔보세요 ㅎ","https://lh3.googleusercontent.com/geougc-cs/AB3l90BLrWGJqmGMGIeivFw1ZAULI1oDK2PfR1AiYe78MYft2h3z6sep3PSdQlbLXhK9pPn39g0WpFaiki53vsYP4ed-Hd1PGyYUiccXvTRvAO_W4cnx2MZmpie3bQGVMOaTwDfkhY2f=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B7ahwZvNzSXMTPM9s3GSQSA_P4wl0vKLHQT3EsrUM8KK6pbHRER1so7jkvaOzMy96Q9wmaNTUy_bhBiEiIJIZuuVmKUMsH-3ejWuWrBCJiAInN5sI09gmVBG8R1hzCCtTVRx6c=w300-h450-p"
